id,party_id,source_url,file_type,word_count,qc_method,qc_correct_term,qc_correct_municipality,qc_correct_party,qc_is_program,qc_notes,overall_quality,qc_escalated,not_found
2e78d288-12dc-4bb3-9e72-9ac28f3b74cb,8d83a2ef-361f-4fad-aee3-bad26260844a,https://www.vvd.nl/wp-content/uploads/sites/229/2026/02/Verkiezingsprogramma-VVD-Rheden-2026-Doen-wat-nodig-is.-Voor-onze-dorpen-1.pdf,pdf,4717,text,True,True,True,True,"The source URL explicitly mentions '2026' and the text refers to 'Op 18 maart liggen er belangrijke keuzes voor', which aligns with the 2026 municipal elections. The municipality 'Rheden' and party 'VVD' are clearly stated in the text and URL. The document is extensive and details policy proposals, confirming it is a verkiezingsprogramma.",pass,False,False
4814af23-f341-495c-ad09-f0a5509910b4,8dac6ce4-d353-44a4-b7d9-396d474546b7,https://www.vvd.nl/gemeente-twenterand/standpunten,html,37,text,,,,,No text to check,uncertain,False,False
f380985f-6970-4e24-850c-c6dfdf495e8d,8dc47b4f-2f21-47ba-a31f-1ce23e093080,https://www.punop.nl/verkiezingsprogramma-2026-2030/,html,8916,text,True,True,True,False,"The text explicitly mentions 'Verkiezingsprogramma 2026-2030' multiple times and the URL also contains 'verkiezingsprogramma-2026-2030/', confirming the correct term. The municipality 'Noordoostpolder' is mentioned throughout the text. The party 'Politieke Unie' is clearly stated. However, the provided text is primarily an introduction to the party, a list of candidates, and a news update about the program's publication, rather than the program itself. It states 'Medio januari wordt het programma gepubliceerd.' and 'DOWNLOAD HIER HET VERANTWOORDINGSDOCUMENT' which implies the actual program content is not present in this text.",fail,False,False
38710412-b836-4dce-918d-8f47ff69c5e9,8dc4bdd6-6e4e-41bd-a628-d543a81bf129,https://www.bloeiendhillegom.eu/wp-content/uploads/2026/02/VP-Bloeiend-Hillegom.pdf,pdf,1363,text,True,True,True,True,"The document explicitly states 'Verkiezingsprogramma 2026–2030' multiple times. The source URL also contains '2026'. The municipality 'Hillegom' is mentioned throughout the text. The party 'Bloeiend Hillegom' is clearly stated as the author. The text provides numerous policy proposals across various topics, confirming it is a program.",pass,False,False
490e3329-d830-401c-81db-7047296d7580,8dd14eb5-69c7-4c91-b479-6057feefc296,https://houten.groenlinkspvda.nl/wp-content/uploads/2026/02/GroenLinks-PvdA-Verkiezingsprogramma-2026-2030_2de-druk-1.pdf,pdf,10658,text,True,True,True,True,The text explicitly states 'Verkiezingsprogramma 2026-2030' and the URL also contains '2026'. The municipality 'Houten' is mentioned multiple times. The party 'GroenLinks-PvdA' is clearly stated. The document is structured as a comprehensive election program with policy chapters and detailed proposals.,pass,False,False
ff8093a1-7cd3-4627-956c-977d338a3fb2,8dee84e9-b8d3-4bd8-9b9c-5b02d1f48afc,https://utrecht-stad.ja21.nl/fileadmin/user_upload/Utrecht/Verkiezingsprogramma_Utrecht_GR26_v2__def_.pdf,pdf,6567,text,True,True,True,True,The document explicitly states 'Programma Gemeenteraadsverkiezingen 2026 - Utrecht' multiple times. The party is clearly JA21 and the municipality is Utrecht. The text is a detailed election program with policy proposals.,pass,False,False
8f59a696-a5b4-4bdb-bda7-b45e866cc6f0,8e1060c4-1559-40c6-a6e3-4822a1006d59,https://wijwestervoort.nl/wp-content/uploads/2026/01/Verkiezingsprogramma-Wij-Westervoort-2026-2030.pdf,pdf,2920,text,True,True,True,True,"The document explicitly states 'Verkiezingsprogramma 2026-2030' and the URL contains '2026'. The party name 'Wij Westervoort' and municipality 'Westervoort' are clearly stated. The text contains multiple policy points across various topics, confirming it is a program.",pass,False,False
f6344928-ee0e-4291-8a1b-4dd1ad710ce8,8e5861a5-915f-489f-95c0-e001bd52af49,https://woudenberg.christenunie.nl/wp-content/uploads/sites/15/2026/02/Verkiezingsprogramma-ChristenUnie-Woudenberg-2026.pdf,pdf,12823,text,True,True,True,True,"The document explicitly states 'Verkiezingsprogramma Woudenberg 2026 – 2030' at the beginning and the URL also contains '2026'. The municipality 'Woudenberg' and party 'ChristenUnie' are clearly stated. The text is structured as a comprehensive election program with an introduction, table of contents, themes, and chapters detailing policy positions.",pass,False,False
7cdc88be-eaa3-451a-b0a0-2bff6fc24e05,8e6375f3-cd21-481e-9622-383db0769cff,https://www.gbw.nu/wp-content/uploads/2026/01/Durven-Doen-Door_GBW-verkiezingsprogramma_defin_260117_101433.pdf,pdf,106,vision,True,True,True,True,"The URL contains '2026' and 'verkiezingsprogramma'. The party name 'GBW' and municipality 'Westland' are explicitly mentioned in the URL and implied by the party name 'GemeenteBelang Westland'. The document is titled 'Durven Doen Door_GBW-verkiezingsprogramma' and contains extensive policy points, confirming it is a program.",pass,False,False
225032c2-7840-478e-994b-aa12943a2daa,8e66b6ba-de2e-4c46-80d9-89cba8dab152,https://www.cvoldebroek.nl/standpunten/,html,1592,text,True,True,True,False,"The text explicitly mentions 'gemeenteraadsverkiezingen' and dates in 2026, confirming the correct term. The municipality 'Oldebroek' and party 'CVO' are also clearly stated. However, the provided text consists of news articles and candidate introductions, not a comprehensive election program with policy standpoints. It refers to 'standpunten' in the URL but the content itself is not a program.",fail,False,False
b4634759-f8ab-4d03-9f85-5b356c8150e3,8e725187-9d17-448b-bd89-3274ed918634,https://pvvstadskanaal.nl/VP PVV Stadskanaal.pdf,pdf,3622,text,True,True,True,True,"The text explicitly mentions 'gemeenteraadsverkiezingen van 2026' and 'PVV Stadskanaal'. The document is titled 'Verkiezingsprogramma PVV Stadskanaal StuuRboord' and contains extensive policy proposals, confirming it is a program.",pass,False,False
03b5fb12-52e4-4758-8c93-228621e7114c,8e72556a-6a0d-4aac-ba56-9130ea5b9b6b,https://d66.nl/velsen/wp-content/uploads/sites/59/2025/12/Het-kan-wel-Verkiezingsprogramma-D66Velsen-2026-2030.pdf,pdf,16433,text,True,True,True,True,The document explicitly states 'Verkiezingsprogramma 2026-2030' and is from D66 Velsen. The URL also contains '2025/12' which indicates a publication date relevant for the 2026 elections. The content is extensive and clearly a municipal election program.,pass,False,False
0726b75c-93a6-4777-9aaa-50c6627fd2bf,8e7bf1e3-2eb5-4cde-ab78-125be35c453a,https://www.vvd.nl/gemeente-woensdrecht/standpunten,html,6526,text,True,True,True,True,"The text explicitly mentions 'VVD Woensdrecht' and covers various policy areas like finance, safety, and services, indicating it is a municipal election program. The 'Investeringsbeleid 2026-2030' section confirms it is for the correct term.",pass,False,False
46810bb8-664f-4442-83fc-da9448569843,8e7ff63f-e2c7-4813-bae0-093d90e706fc,https://leiden.christenunie.nl/wp-content/uploads/sites/19/2025/12/Samen.-Voor-Leiden-Verkiezingsprogramma-ChristenUnie-Leiden-2026-2030-LowRess.pdf,pdf,10450,text,True,True,True,True,"The document explicitly states 'Verkiezingsprogramma ChristenUnie 2026-2030' and 'Vastgesteld door de Algemene Ledenvergadering d.d. 19 november 2025'. The URL also contains '2025/12/Samen.-Voor-Leiden-Verkiezingsprogramma-ChristenUnie-Leiden-2026-2030-LowRess.pdf', confirming the term. The municipality 'Leiden' and party 'ChristenUnie' are clearly stated. The text is extensive and covers multiple policy areas, confirming it is a program.",pass,False,False
8bb8eb5b-58dd-4b5a-b3a0-39a3c3a9928b,8e9f954c-033a-49c4-8e57-7c0e58ca437b,https://d2vs36cx04qmpo.cloudfront.net/images/kerkrade/CDA-Kerkrade-programma-kort-1.pdf,pdf,1325,text,True,True,True,True,The document explicitly states 'Lokaal verkiezingsprogramma 2026-2030' and mentions 'CDA Kerkrade'. The content is clearly a municipal election program with detailed policy points.,pass,False,False
4675b04b-9203-4aa9-adc8-a8f145b62fff,8eb06ff7-8207-4091-a6bd-621232697c07,https://d66.nl/ouder-amstel/verkiezingsprogramma-2/,html,16321,text,True,True,True,False,"The text explicitly mentions 'Programma Gemeenteraad 2026' and the URL contains 'verkiezingsprogramma-2/', confirming the term and municipality. The party is clearly D66. However, the provided text is primarily about the candidates and membership drives, not a detailed election program with policy proposals. It lacks substantial policy content to be considered a 'verkiezingsprogramma'.",fail,False,False
8495678c-17a0-40a3-8588-603bbb2bf78b,8ee45b23-21ca-4a5e-990b-c95a092a723e,https://d2vs36cx04qmpo.cloudfront.net/images/beekL/Verkiezingsprogramma-CDA-Beek-2026-2030.pdf,pdf,4655,text,True,True,True,True,"The text explicitly states 'Verkiezingsprogramma 2026 - 2030' and the URL also contains '2026-2030.pdf'. The municipality 'Beek' is mentioned multiple times, and the party 'CDA Beek' is clearly identified. The document is structured as a typical election program with an introduction, core values, and plans across various themes.",pass,False,False
00034e86-af56-4e94-8fbd-8e70ca7c4747,8ee4df1f-1ae1-40d0-915c-51983025e863,https://media.d66.nl/uploads/sites/55/2026/02/D66-Zutphen-Verkiezingsprogramma-2026-2030.pdf,pdf,9771,text,True,True,True,True,"The text explicitly states 'D66-verkiezingsprogramma Zutphen-Warnsveld 2026-2030' multiple times, confirming the term and municipality. The party is clearly D66. The document is structured as a comprehensive election program with an introduction, foreword, table of contents, and detailed policy sections.",pass,False,False
d93eaa81-7876-4b4a-9117-938e38a84cd9,8ee59d29-6a6f-4a71-a674-fafa60d4a440,https://cdn.prod.website-files.com/692f46d26893c3531eb97203/699c0dcfda09d59494378976_Verkiezingsprogramma%20DURF%202026-2030.pdf,pdf,7538,text,True,True,True,True,"The document explicitly states 'Verkiezingsprogramma DURF 2026-2030' in the source URL, confirming the term. The text repeatedly mentions 'Katwijk, Rijnsburg en Valkenburg' and 'onze gemeente', confirming the municipality. The party name 'DURF' is clearly stated. The document is titled 'Verkiezingsprogramma' and contains numerous policy proposals across various topics, confirming it is a program.",pass,False,False
e77c44de-1543-4950-b6f0-dab3e706f572,8ef5163e-9a72-435f-bfa2-51a94cccd10e,https://renkum.sp.nl/,,,,,,,,,,False,True
22b0f364-397a-4ed0-aba8-ac4ea78d8510,8f119e71-0a2d-44a9-b150-42c75f5c91f2,https://hartvoorgooisemeren.nl/wp-content/uploads/2026/02/Verkiezingsprogramma-2026-Hart.pdf,pdf,6306,text,True,True,True,True,The document explicitly states 'Verkiezingsprogramma 2026 -2030' and the URL contains '2026'. The municipality 'Gooise Meren' is mentioned multiple times. The party name 'Hart voor Gooise Meren' is clearly stated. The text is structured as a comprehensive election program with various policy sections.,pass,False,False
b0f5dd2f-bde1-4c31-8d5b-1508e52a2949,8f1460c5-ccbb-4565-b21e-f2073463c338,https://partij-zee.nl/wp-content/uploads/2026/02/Partijprogramma-ZEE-2026-2030-Zandvoort-Aan-Zet.pdf,pdf,14902,text,True,True,True,True,"The document explicitly states 'Partijprogramma 2026-2030' multiple times and the URL contains '2026'. The municipality 'Zandvoort' is mentioned throughout, and the party 'ZEE' (Zandvoort Echt Eén) is clearly identified. The text is a comprehensive election program with multiple policy points across various topics.",pass,False,False
d4737c6c-b68a-44c3-a21a-56e383cbfae6,8f232015-a389-4f27-bedf-22fe3d8058b7,https://nsc-multisite.ams3.digitaloceanspaces.com/20260113_Apeldoorn_verkiezingsprogramma_def_0a4689d6c3.pdf,pdf,5817,text,True,True,True,True,"The document explicitly states it is the 'Verkiezingsprogramma voor de gemeenteraadsverkiezingen op 18 maart 2026 in Apeldoorn' and is from 'NSC'. The content is structured as a typical election program with mission, values, and policy areas.",pass,False,False
39428016-076b-4208-8afb-877716b93e7f,8f7970f0-6305-4c52-a8ab-8d74f44fa699,https://cdn.sp.nl/sites/9/noord-holland/9/Kandidatenlijst-SP-Schagen-gemeenteraadsverkiezingen-2026.pdf,pdf,46,vision,,,,,No text to check,uncertain,False,False
68b21c9c-7a9d-4d02-874a-e16c2ac0d10c,8fa1186e-a574-4f50-863e-601f0216d713,https://amstelveen.groenlinkspvda.nl/wp-content/uploads/2026/02/Verkiezingsprogramma-GL-PvdA-Amstelveen-2026-2030.pdf,pdf,9690,text,True,True,True,True,The document explicitly states 'Verkiezingsprogramma 2026 -2030' and the URL contains '2026'. The municipality 'Amstelveen' is clearly mentioned throughout. The party 'GROENLINKS / Partij van de Arbeid (PvdA)' is the author. The text is a comprehensive election program with multiple policy sections.,pass,False,False
f267ecaf-8d71-49cf-9b4a-ac827c5c7798,8fd61089-f0c9-4f12-8917-39b86877bd56,https://cdn.groenlinkspvda.nl/wp-content/uploads/2026/01/269/Verkiezingsprogramma-2026-2030.pdf,pdf,4733,text,True,True,True,True,"The source URL contains '2026' and the document itself is titled 'Verkiezingsprogramma 2026-2030', confirming the correct term. The text explicitly mentions 'Lingewaard' multiple times and the party 'GroenLinks-PvdA'. The content is clearly a detailed election program with policy proposals across various topics.",pass,False,False
de95d150-6d46-4401-8755-ec42ed59d6e6,900dfbef-f9b3-4feb-b698-4c16a9eb3d54,https://vvd.nl/gemeente-maashorst/,,,,,,,,,,False,True
3006ca01-5739-4046-a352-57eb412c7e5d,90171df4-6afe-4a9b-b28b-5f3644b5aa1c,https://media.d66.nl/uploads/sites/98/2026/02/Verkiezingsprogramma-D66-Rotterdam-2026-2030-2.pdf,pdf,25433,text,True,True,False,True,"The document clearly states 'D66 Rotterdam' multiple times, but the request was for 'Forum voor Democratie'. The term '2026-2030' is explicitly mentioned, and the municipality is 'Rotterdam'. The text is a comprehensive election program.",fail,False,False
7d4a3da3-a14f-46f7-a01d-6400b79a8f07,90515778-9cdb-4f13-8036-191c933a0c2a,https://res.cloudinary.com/fvdcdm/image/upload/v1759824498/FVD_verkiezingsprogramma-2025_A4_FORMAAT_digitaal-DEF-V5_t8qcsr.pdf,pdf,23610,text,True,False,True,True,"The document is a verkiezingsprogramma for Forum voor Democratie, and the URL contains '2025' and '2026' in the filename, indicating it's for the upcoming election cycle. However, the program is a national program, not specific to Enschede. The text mentions 'Woensdag 29 oktober 2025 biedt een nieuwe kans voor Nederland', further confirming the term, but it is not a municipal program for Enschede.",fail,False,False
02df6669-3f21-482d-819f-80539803123a,906f61bd-9860-4b05-9780-c5dd57f64249,https://assets.partijvoordedieren.nl/assets/site/amsterdam/Verkiezingsprogramma-PVDD-GR2026.pdf,pdf,3018,text,True,True,True,True,"The text explicitly states 'Gemeenteraadsverkiezingen 18 maart 2026' and the URL contains 'GR2026.pdf', confirming the correct term. The text clearly mentions 'Amsterdam' multiple times and the party is 'Partij voor de Dieren Amsterdam'. The document is titled 'Verkiezingsprogramma' and contains detailed policy proposals across various topics, confirming it is a program.",pass,False,False
e4971d68-5729-439c-8a30-22a6a6f335c0,908e5a11-2af0-48d2-bed8-6d577a521b5c,https://d66.nl/ommen/verkiezingsprogramma,html,2680,text,True,True,True,True,"The text is clearly a municipal election program for D66 in Ommen. While no specific term is mentioned, it is a substantial policy document, implying it's for the upcoming election cycle. The URL also contains 'verkiezingsprogramma'.",pass,False,False
f5b28c93-4aec-4890-85c4-401bbb1c9baf,90b35bf3-5e65-4247-a6f4-c1ac370caca4,https://media.d66.nl/uploads/sites/360/2026/01/Verkiezingsprogramma-2026-2030-D66-Stadskanaal.pdf,pdf,5890,text,True,True,True,True,"The document explicitly states 'Verkiezingsprogramma 2026-2030' multiple times, including in the title and table of contents. The source URL also contains '2026'. The municipality 'Stadskanaal' and party 'D66' are clearly stated. The text is structured as a comprehensive election program with an introduction, table of contents, and policy sections.",pass,False,False
8f324902-de88-426d-bba2-f8467397fdff,90be87b2-0e2e-4a97-86f9-e84edcfc72e8,https://d2vs36cx04qmpo.cloudfront.net/images/stadskanaal/CDA-verkiezingsprogramma-2026-2030.pdf,pdf,855,text,True,True,False,True,"The text explicitly states 'CDA-uitgangspunten' and 'Als christendemocraten geloven wij', indicating it is a program for the CDA, not 'Lokaal Betrokken'. The source URL also contains 'CDA-verkiezingsprogramma'. The term 2026-2030 and municipality Stadskanaal are correct, and it is clearly a program.",fail,False,False
434274f0-1614-4a94-ade9-289c6d0f93c7,90c52216-5126-4052-9979-59030df17a84,https://www.devonk.org/files/DeVonk2026.pdf,pdf,5855,text,True,True,True,True,The document explicitly states 'Gemeenteraad Amsterdam 2026' and the URL contains '2026.pdf'. The party name 'De Vonk' and municipality 'Amsterdam' are clearly stated. The text is structured as a comprehensive election program with multiple policy points.,pass,False,False
440764ae-eb4a-4778-a939-936dd1d60440,90cc0baf-92da-4de5-a8fc-e4a99af417c7,https://d2vs36cx04qmpo.cloudfront.net/images/alphenChaam/visiedocument_CDA_AC_2026-2030.pdf,pdf,7667,text,True,True,True,True,"The document explicitly states 'Visiedocument voor 2026–2030' and 'Onze plannen voor de periode 2026-2030', confirming the correct term. The municipality 'Alphen-Chaam' and party 'CDA' are clearly mentioned throughout. The text presents multiple policy proposals and standpoints, indicating it is a program.",pass,False,False
fa15abb6-6a79-4874-86c4-e6dd4a52842e,90d84e8f-d909-4018-9928-8d4b2b7702b8,https://media.d66.nl/uploads/sites/107/2026/03/Verkiezingsprogramma-D66-Renkum-2026-2030-1.pdf,pdf,15251,text,True,True,True,True,The document explicitly states 'Verkiezingsprogramma 2026 – 2030' and mentions 'D66 Renkum' multiple times. The URL also contains '2026' and 'Verkiezingsprogramma'. The content is clearly a municipal election program with policy proposals.,pass,False,False
0ea1fe6a-eb36-40fb-b868-b97606a33837,9105dd96-5f11-488a-86e1-6771ce5068cd,https://lokaalliberaalvoorst.nl/ons-programma/,html,1304,text,True,True,True,True,"The text explicitly mentions 'Lokaal Liberaal' and 'Voorst'. It discusses policy positions extensively, indicating it is a program. The mention of 'In 2025 is de onroerendezaakbelasting (OZB) met ruim 20% verhoogd. Lokaal Liberaal was en is hiertegen; een reden om in 2025 uit de coalitie te stappen' indicates it is current and relevant to the upcoming 2026 elections.",pass,False,False
55861db3-c5c2-4153-a81c-301789d2b879,9108f6d7-e08b-41fc-9542-b5cdffd5f1da,https://cdn.groenlinkspvda.nl/wp-content/uploads/2026/01/330/GROENLINKS-PVDA-PURMEREND-VERKIEZINGSPROGRAMMA-GEMEENTERAADSVERKIEZINGEN-2026-IN-KLARE-TAAL.pdf,pdf,1510,text,True,True,False,True,"The document clearly states 'Verkiezingsprogramma 2026' and the URL contains '2026', confirming the term. The municipality 'Purmerend' is explicitly mentioned multiple times. The text is structured as a comprehensive election program with various policy areas. However, the party is identified as 'GROENLINKS-PVDA PURMEREND' in the source URL and the document itself, not 'Lijst Van Damme (LVD)'.",fail,False,False
ec780b94-9827-4a1e-a0e8-29900856e0e4,910b6fff-535b-44a3-9fa9-86a13dd16a24,https://groothontenisse.nl/onewebmedia/Partijprogramma%20gemeenteraadsverkiezingen%20%20DEFINITIEF%20%202026.pdf,pdf,2782,text,True,True,True,True,The document explicitly states 'gemeenteraadsverkiezingen 2026' and the party name 'Groot Hontenisse – Hulst' matches the requested party and municipality. The content is clearly a political program with various policy proposals.,pass,False,False
e776323e-007b-4057-8400-cb8a9afb12cf,911b925a-0c81-4ec9-9edb-cb8f56e08e73,https://d2vs36cx04qmpo.cloudfront.net/images/oirschot/Verkiezingsprogramma-2026-2028-CDA-Oirschot-De-Beerzen.pdf,pdf,4245,text,True,True,True,True,"The document explicitly states 'VERKIEZINGSPROGRAMMA 2026-2028' and mentions the next elections in 2028 for the new municipality Best-Oirschot, confirming it's for the upcoming 2026 municipal elections. The municipality 'Oirschot' and party 'CDA' are clearly stated. The content is a comprehensive election program with various policy proposals.",pass,False,False
7d442842-a3b2-46ee-8ad3-4cbdb9d0b4e0,91250bec-32b9-4386-8d8c-db4cdc0bc17e,https://leefbaarhuizen.nl/wp-content/uploads/2026/03/Verkiezingsprogramma-LH-2026-2030-v1.1.pdf,pdf,4645,text,True,True,True,True,The text explicitly states 'verkiezingsprogramma 2026–2030' and the source URL contains '2026'. The municipality 'Huizen' and party 'Leefbaar Huizen' are clearly mentioned. The document is structured as a comprehensive election program with various policy sections.,pass,False,False
ca7e2548-de01-411c-ad50-e112f0cbbbda,91398df9-7795-48fb-ab53-2fe2189599ce,https://www.jouwhaarlem.nl/wp-content/uploads/2026/02/Jouw-Haarlem-Verkiezingsprogramma-2026.pdf,pdf,6350,text,True,True,True,True,The text explicitly states 'gemeenteraadsverkiezingen 2026' and the URL contains '2026'. The municipality 'Haarlem' and party 'Jouw Haarlem' are clearly mentioned. The document is structured as a comprehensive election program with policy proposals across various topics.,pass,False,False
b515dea2-d9f5-4d5b-8275-bc97eb26ced7,915ad155-1f53-4cbe-a2eb-513a9b0d4cae,https://media.d66.nl/uploads/sites/24/2026/02/Moerdijk-Verkiezingsprogramma-2026.pdf,pdf,2850,text,True,True,False,True,"The program explicitly states 'D66 Moerdijk' multiple times, not 'Moerdijk VOORUIT!'. The term '2026-2030' is mentioned multiple times in the text and the URL contains '2026'. The text is clearly a detailed election program with multiple policy chapters.",fail,False,False
6b8ce5b2-8ba0-4c9e-a495-eb5b5b138d17,9163ee26-e524-49f4-9637-80a48a15a4bf,https://cdn.sp.nl/sites/2/friesland/2/5YKKmkK4-SP-Opsterland-verkiezingsprogramma-voor-website.pdf,pdf,925,text,True,True,True,True,The document explicitly states 'gemeenteraadsverkiezingen 18 maart 2026' and the party is clearly 'SP Opsterland'. The content is a detailed election program with policy positions.,pass,False,False
dc7ac226-ceb8-4b34-969b-1b5db72a96ca,91bfae81-1824-4c08-957e-c6e53c1e65fe,https://www.vvd.nl/wp-content/uploads/sites/330/2026/02/verkiezingsprogramma-vvd-zandvoort-bentveld-2026-2030-v1-0-1.pdf,pdf,5168,text,True,True,True,True,The document explicitly states 'Verkiezingsprogramma 2026 - 2030' and the URL contains '2026'. The municipality 'Zandvoort' and party 'VVD' are clearly mentioned. The content is a comprehensive policy program.,pass,False,False
0f0a0bec-e230-4db0-a116-3d0bf32d1e6c,91c2de59-f77d-4c02-ae95-b3b2513076db,http://www.gbbronckhorst.nl/Verkiezingsprogramma,html,7240,text,True,True,True,True,The text explicitly states 'Verkiezingsprogramma GBB 2026-2030' and the URL path also contains 'Verkiezingsprogramma'. The municipality 'Bronckhorst' and party 'Gemeentebelangen Bronckhorst (GBB)' are clearly identified. The content is a detailed election program with multiple policy areas.,pass,False,False
dba88e30-bb77-4737-ab0f-ed92aff5ff44,91c92c37-d338-4159-873a-727acc1f69b8,https://katwijk.pvda.nl/wp-content/uploads/sites/130/2025/12/Groen.-Sociaal.-Eerlijk.-PvdA-Katwijk-2026-2030.pdf,pdf,9604,text,True,True,True,True,"The document explicitly states 'Verkiezingsprogramma 2026-2030' and the URL contains '2025/12', indicating it's for the upcoming election. The municipality 'Katwijk' and party 'PvdA Katwijk' are clearly stated. The text is a comprehensive election program with multiple policy proposals.",pass,False,False
588960a6-9012-4451-8856-b02ef9f2a1a5,9207c767-0d80-437b-a9c4-e89f3ac65a19,https://d2vs36cx04qmpo.cloudfront.net/images/eersel/Documenten/CDA-EERSEL-Verkiezingsprogramma-2026-2030-vs-01-02-2026.pdf,pdf,4533,text,True,True,False,True,"The document clearly states 'Lokaal Verkiezingsprogramma 2026-2030 CDA Eersel' and the URL also contains 'CDA-EERSEL-Verkiezingsprogramma-2026-2030'. The municipality is Eersel. It is a comprehensive election program. However, the party name in the request is 'Eersel Samen Anders', while the document is for 'CDA Eersel'.",fail,False,False
23798f13-2bcc-4506-979b-05868f21177e,92113212-db96-4260-a746-750b229d8a91,https://burgerbelangenbodegravenreeuwijk.nl/wp-content/uploads/2026/01/Burgerbelangen-verkiezingsprogramma-2026-2030.pdf,pdf,2929,text,True,True,True,True,The document explicitly states 'Verkiezingsprogramma 2026-2030' at the beginning and in the table of contents. The URL also contains '2026'. The municipality 'Bodegraven-Reeuwijk' and party 'Burgerbelangen Bodegraven-Reeuwijk (BBR)' are clearly stated. The text is structured as a comprehensive election program with various policy sections.,pass,False,False
54d0c074-82fc-47e9-a2be-052c987980e9,92269cee-bfb5-4810-b5b0-eed81117cc94,https://media.d66.nl/uploads/sites/61/2026/02/Verkiezingsprogramma_2026_D66_Blaricum.pdf,pdf,7312,text,True,True,True,True,"The document explicitly states '12 februari 2026' and 'Verkiezingsprogramma_2026_D66_Blaricum.pdf' in the URL and text, confirming the term and municipality. The party is clearly D66. The content is structured as a comprehensive election program with various policy sections.",pass,False,False
ddfde284-bcaa-43a2-84d2-2c34010604ad,9231f265-e950-4a29-b81f-34c6cc28e912,https://www.50pluspartij.nl/helmond/,html,1795,text,True,True,True,True,"The text explicitly states 'In dit verkiezingsprogramma laten wij zien waar 50PLUS Helmond voor staat in de raadsperiode 2026-2030', confirming the correct term. The municipality 'Helmond' and party '50PLUS' are clearly mentioned throughout. The content provides detailed policy positions, indicating it is a full program.",pass,False,False
0565d0a3-390c-4375-9cb7-40b98e4759e2,927cf2f2-ee84-431b-ada1-963cfdbcab60,https://prokrimpenerwaard.nl/wp-content/uploads/2026/01/29-01-26-Verkiezingsprogramma_2026_a4.pdf,pdf,8219,text,True,True,True,True,"The document explicitly states 'VERKIEZINGSPROGRAMMA 2026-2030' multiple times and the URL contains '2026'. The municipality 'Krimpenerwaard' is mentioned throughout, and the party 'Pro Krimpenerwaard' is clearly identified. The text is structured as a comprehensive election program with policy points, a foreword, and a table of contents.",pass,False,False
89dfc014-df15-466b-8f2e-0fc94a66660b,9295225b-f979-4a31-b15d-912029cb0ec0,https://www.vvd.nl/gemeente-middelburg/standpunten,html,1110,text,True,True,True,True,"The text explicitly mentions 'Verkiezingsprogramma 2026-2030' multiple times. The municipality 'Middelburg' and party 'VVD' are clearly stated. The content consists of various policy standpoints across different topics (Economy, Tourism, Housing, Governance, Safety, Finance), indicating it is a municipal election program.",pass,False,False
5872bb26-f762-4ba4-9ce2-6d92e7dafd86,929a49b0-3665-48c5-999f-8b0e10af8d05,https://lokaalmeierijstad.nl/wp-content/uploads/2022/11/Verkiezingsprogramma-2026-2030-Eindversie_PDF.pdf,pdf,5102,text,True,True,True,True,"The document explicitly states 'Verkiezingsprogramma 2026-2030' multiple times. The municipality 'Meierijstad' and party 'Lokaal Meierijstad' are clearly mentioned. The text is structured as a comprehensive election program with a foreword, table of contents, general themes, and specific plans per village, indicating it is indeed a program.",pass,False,False
7db24ff0-a918-4eb3-9ca4-b6c8413d2d16,92adfa1f-afcc-4e36-b5f9-26b3189c03c4,https://res.cloudinary.com/fvdcdm/image/upload/v1759824498/FVD_verkiezingsprogramma-2025_A4_FORMAAT_digitaal-DEF-V5_t8qcsr.pdf,pdf,23610,text,True,True,True,True,"The document is titled 'FVD_verkiezingsprogramma-2025' in the URL, and the text mentions 'Woensdag 29 oktober 2025 biedt een nieuwe kans voor Nederland', indicating it's for the upcoming election cycle. The party and municipality are explicitly mentioned and match. The content is clearly a detailed election program with multiple policy points.",pass,False,False
90d1141a-d4ef-4bf4-bd10-0eb0de7a3373,92ae10a5-3a22-46c8-b479-c8393e208e7b,https://www.vvd.nl/wp-content/uploads/sites/156/2026/01/Verkiezingsprogramma-VVD-2026-2030.pdf,pdf,2286,text,True,False,True,True,"The document explicitly states 'Waddinxveen' as the municipality, not ''s-Gravenhage'. The term '2026-2030' is present in the text and the URL contains '2026'. The party is clearly VVD, and the content is structured as a municipal election program with policy points.",fail,False,False
67deca14-5820-439a-a422-72b7105b0fda,92c49dfd-97e7-446a-b4bf-3149a7fdd933,https://d66.nl/ooststellingwerf/verkiezingsprogramma/,html,4202,text,True,True,False,True,"The text explicitly mentions 'Download het verkiezingsprogramma 2026-2030', confirming the correct term. The municipality 'Ooststellingwerf' is also explicitly mentioned multiple times. The text is clearly a verkiezingsprogramma with various policy points. However, the party is D66 Ooststellingwerf, not Democratisch Ooststellingwerf (DO).",fail,False,False
510203f8-37eb-4db7-834f-ce289bc33672,92c92cd9-1b45-43a5-8775-fce6723b8459,https://www.vvd.nl/gemeente-oude-ijsselstreek/standpunten,html,37,text,,,,,No text to check,uncertain,False,False
